id,source_item_idx,scene_id,task_type,sft_initial_score,sft_final_score,sft_n_steps,sft_n_actions,env_n_steps,env_sum_reward,env_final_total_score,env_final_pos_score,env_final_ori_score,env_best_score,env_traj_success,env_invalid_actions,env_near_success_steps,env_near_success_bonus,env_collisions,success_path,done_at_step
sft_000241,241,0267_840790,equidistance,0.072058,0.977373,4,20,5,0.07770910698516542,0.09935807847694837,0.09759353958383497,0.11838833438074557,0.3996577536976538,False,3,1,0.5740592366516537,0,none,-1
sft_000243,243,0267_840790,projective_relations,0.551909,0.97735,5,21,1,20.573113143591577,0.6225440406957057,0.8483914924717081,0.20212272754798433,0.6225440406957057,True,0,1,0.49279586892171406,0,auto_term,1
sft_000244,244,0267_840790,occlusion_alignment,0.363444,0.957549,3,15,2,20.412814353570308,0.5334718830681525,0.8003462511554764,2.820239942654681e-12,0.5334718830681525,True,1,1,0.48280042724852423,0,auto_term,2
sft_000245,245,0267_840790,projective_relations,0.586246,0.957546,3,13,3,-0.6000000000000001,0.5862458524235645,0.9513762824986183,0.0,0.5862458524235645,False,3,0,0.0,0,none,3
sft_000246,246,0267_840790,occlusion_alignment,0.317783,0.956276,5,21,6,0.638030874686119,0.435413660029278,0.5885542825533339,2.717784863849855e-12,0.435413660029278,False,3,2,1.0442155566502946,0,none,-1
sft_000248,248,0267_840790,equidistance,0.538031,0.986877,3,11,3,-0.6000000000000001,0.5380311263987061,0.8118614759064416,0.0,0.5380311263987061,False,3,0,0.0,0,none,3
sft_000249,249,0267_840790,projective_relations,0.59931,0.957551,3,10,2,20.33876578933416,0.6041148389334059,0.8957161176237968,0.09733016449642337,0.6041148389334059,True,1,1,0.4913631742312997,0,auto_term,2
sft_000250,250,0267_840790,occlusion_alignment,0.318337,0.965029,4,17,5,0.026545666870514906,0.17876463350591373,0.20375468310985417,0.00020214308912060787,0.3183373983477691,False,3,1,0.6063320492913319,0,none,-1
sft_000252,252,0267_840790,projective_relations,0.6,0.984094,3,14,2,20.333547514261802,0.5958326215310166,0.8368564511305446,0.13948719992829836,0.6000003333322221,True,1,1,0.4906313701624051,0,auto_term,2
sft_000254,254,0267_840790,equidistance,0.562347,0.975369,5,22,1,20.532001954025898,0.5623469098962577,0.8775444615531158,4.315674700660562e-13,0.5623469098962577,True,0,1,0.48700195402582164,0,auto_term,1
sft_000256,256,0267_840790,projective_relations,0.295845,0.988412,6,29,3,20.871669669244646,0.5623612476015216,0.8775856274144237,1.51282439698158e-12,0.5623612476015216,True,1,2,0.8484117359017214,0,auto_term,3
sft_000257,257,0267_840790,occlusion_alignment,0.569232,0.98366,2,6,3,-0.6000000000000001,0.5692322239562293,0.8977013640087994,1.5430308277425124e-16,0.5692322239562293,False,3,0,0.0,0,none,3
sft_000259,259,0267_840790,equidistance,0.561703,0.979315,5,25,1,20.531922345692738,0.5617062901015344,0.875698470814232,9.715506603852021e-06,0.5617062901015344,True,0,1,0.4869206038677536,0,auto_term,1
sft_000260,260,0267_840790,projective_relations,0.578974,0.950393,3,12,2,20.51426479385823,0.9182631183349683,0.9276893168407191,0.9026127162849389,0.9182631183349683,True,1,1,0.4996204551331499,0,auto_term,2
sft_000262,262,0267_840790,occlusion_alignment,0.599686,0.994928,3,7,3,-0.6000000000000001,0.5996859406290874,0.9988227660837498,1.8418281544987613e-20,0.5996859406290874,False,3,0,0.0,0,none,3
sft_000263,263,0267_840790,size_distance_invariance,0.519833,0.987148,6,26,1,20.689383493108945,0.8108194314577539,0.7671479516990405,0.9026127162849389,0.8108194314577539,True,0,1,0.4988901868248613,0,auto_term,1
sft_000264,264,0267_840790,equidistance,0.562319,0.972556,4,15,1,20.531998476752577,0.5623194471777354,0.8774656207175151,4.315674700660562e-13,0.5623194471777354,True,0,1,0.48699847675249847,0,auto_term,1
sft_000267,267,0267_840790,occlusion_alignment,0.569929,0.984772,2,8,3,-0.6000000000000001,0.5699290200747849,0.8997865065884463,1.4775185242419616e-16,0.5699290200747849,False,3,0,0.0,0,none,3
