id,source_item_idx,scene_id,task_type,sft_initial_score,sft_final_score,sft_n_steps,sft_n_actions,env_n_steps,env_sum_reward,env_final_total_score,env_final_pos_score,env_final_ori_score,env_best_score,env_traj_success,env_invalid_actions,env_near_success_steps,env_near_success_bonus,env_collisions,success_path,done_at_step
sft_000039,39,0267_840790,absolute_positioning,0.391476,0.993865,5,21,6,30.229542698526636,0.7681026555861766,0.6817045601294673,0.9761104561374803,0.7681026555861766,True,2,2,0.4,0,done_action,6
sft_000040,40,0267_840790,absolute_positioning,0.391476,0.996648,3,14,4,-2.0714606244210834,0.594500218483462,0.5097769220475588,0.8748641111600802,0.594500218483462,False,2,1,0.2,0,none,4
sft_000041,41,0267_840790,absolute_positioning,0.391476,0.997372,3,14,4,30.743030873194066,0.9973717408171731,0.9989942341898679,0.9949345948477413,0.9973717408171731,True,0,2,0.4,0,done_action,4
sft_000043,43,0267_840790,absolute_positioning,0.383918,0.981676,3,14,4,30.739095341875224,0.9816759963385835,0.9972703087817185,0.958195610524114,0.9816759963385835,True,0,2,0.4,0,done_action,4
sft_000044,44,0267_840790,absolute_positioning,0.383918,0.981676,3,14,4,30.739095341875224,0.9816759963385835,0.9972703087817185,0.958195610524114,0.9816759963385835,True,0,2,0.4,0,done_action,4
sft_000045,45,0267_840790,absolute_positioning,0.383918,0.999769,3,11,4,30.94701539900313,0.9997694081488333,0.9996157624826189,1.0,0.9997694081488333,True,0,3,0.6000000000000001,0,done_action,4
sft_000046,46,0267_840790,absolute_positioning,0.383918,0.981676,3,14,4,30.739095341875224,0.9816759963385835,0.9972703087817185,0.958195610524114,0.9816759963385835,True,0,2,0.4,0,done_action,4
sft_000048,48,0267_840790,absolute_positioning,0.383918,0.997522,3,13,4,30.746932114146503,0.9975216855083235,0.9991058795777898,0.995142437949359,0.9975216855083235,True,0,2,0.4,0,done_action,4
sft_000049,49,0267_840790,absolute_positioning,0.383918,0.981676,3,14,4,30.739095341875224,0.9816759963385835,0.9972703087817185,0.9581956105241138,0.9816759963385835,True,0,2,0.4,0,done_action,4
sft_000050,50,0267_840790,absolute_positioning,0.383918,0.993386,4,20,5,30.951973310236532,0.9933857644892405,0.994329655041278,0.991958723389141,0.9933857644892405,True,0,3,0.6000000000000001,0,done_action,5
sft_000053,53,0267_840790,absolute_positioning,0.306239,0.982807,3,13,4,-2.092735427022309,0.4499795486499456,0.6065306597126336,0.019357038277901972,0.47116421996072005,False,1,0,0.0,0,none,4
sft_000055,55,0267_840790,absolute_positioning,0.306239,0.981423,4,17,5,-2.363885247666226,0.3062425372480918,0.37531109885139935,1.941016019633847e-05,0.4711642199607199,False,2,0,0.0,0,none,5
sft_000056,56,0267_840790,absolute_positioning,0.306239,0.995657,3,13,4,30.317868558545978,0.8754421457576002,0.998107555301495,0.6909593930075936,0.8754421457576002,True,1,1,0.2,0,done_action,4
sft_000063,63,0267_840790,delta_control,0.370842,0.96633,6,22,7,-2.1137354915111985,0.4409374996178583,0.5990588251644345,0.0,0.5740679742633417,False,2,1,0.2,0,none,7
sft_000064,64,0267_840790,delta_control,0.370842,0.96633,6,22,7,-2.1137354915111985,0.4409374996178583,0.5990588251644345,0.0,0.5740679742633417,False,2,1,0.2,0,none,7
sft_000065,65,0267_840790,absolute_positioning,0.380559,0.999828,3,12,4,30.749795067947847,0.9998278346288122,0.999713103601445,1.0,0.9998278346288122,True,0,2,0.4,0,done_action,4
sft_000067,67,0267_840790,delta_control,0.415006,0.991168,5,20,6,-2.1573650529568567,0.41500596770262077,0.5509728564211246,0.0,0.6429986559657529,False,2,1,0.2,0,none,6
sft_000068,68,0267_840790,delta_control,0.415006,0.991168,5,20,6,-2.1573650529568567,0.41500596770262077,0.5509728564211246,0.0,0.6429986559657529,False,2,1,0.2,0,none,6
sft_000069,69,0267_840790,delta_control,0.415006,0.991168,5,20,6,-2.1573650529568567,0.41500596770262077,0.5509728564211246,0.0,0.6429986559657529,False,2,1,0.2,0,none,6
sft_000072,72,0267_840790,absolute_positioning,0.401841,0.996311,3,12,4,-2.0660884137194078,0.6158221990015403,0.5276623232459752,0.8973816312271155,0.6158221990015403,False,2,1,0.2,0,none,4
sft_000073,73,0267_840790,absolute_positioning,0.401841,0.996366,3,13,4,-1.8922526785484666,0.5489835043872959,0.8371493128794857,0.0036166712422037992,0.6158221990015402,False,1,1,0.2,0,none,4
sft_000074,74,0267_840790,absolute_positioning,0.381594,0.987458,3,14,4,30.743160311540375,0.9874577512460507,0.9834825360659204,0.9935592838833762,0.9874577512460507,True,0,2,0.4,0,done_action,4
sft_000079,79,0267_840790,absolute_positioning,0.381594,0.995746,3,12,4,-2.0710830393953668,0.5852804903336242,0.49307858183629966,0.900872102576928,0.5852804903336242,False,2,1,0.2,0,none,4
sft_000080,80,0267_840790,absolute_positioning,0.306239,0.99647,3,14,4,-2.2891937457228915,0.47257724602290224,0.37531109885139957,0.9038174956420958,0.47257724602290224,False,2,0,0.0,0,none,4
sft_000082,82,0267_840790,absolute_positioning,0.306239,0.972332,5,20,6,30.572833078408664,0.9568228685235056,0.934932258245756,0.9927963956599547,0.9568228685235056,True,1,2,0.4,0,done_action,6
sft_000084,84,0267_840790,absolute_positioning,0.306239,0.995283,3,12,4,30.585644639881252,0.9952828865015588,0.9923246126691393,0.9997679117974131,0.9952828865015588,True,0,1,0.2,0,done_action,4
sft_000086,86,0267_840790,absolute_positioning,0.306239,0.995179,3,14,4,30.585600104427463,0.9951786870321051,0.9921353159842459,0.9997939437247275,0.9951786870321051,True,0,1,0.2,0,done_action,4
sft_000087,87,0267_840790,absolute_positioning,0.306239,0.998585,5,22,6,-2.0110615124585705,0.597882455219519,0.9921353159842458,2.6578204156761873e-12,0.597882455219519,False,2,1,0.2,0,none,6
sft_000088,88,0267_840790,absolute_positioning,0.306239,0.997593,3,13,4,-2.163213186439397,0.3076140333894784,0.3753110988513997,0.007471586533733429,0.4725300925921042,False,1,0,0.0,0,none,4
sft_000089,89,0267_840790,absolute_positioning,0.306239,0.956327,3,14,4,30.566368714841293,0.9563273949388315,0.9341597005531942,0.9927961773139078,0.9563273949388315,True,0,1,0.2,0,done_action,4
sft_000090,90,0267_840790,absolute_positioning,0.384309,0.996094,3,14,4,30.746061309571186,0.9960944053980649,0.9980823081789758,0.9931045923343295,0.9960944053980649,True,0,2,0.4,0,done_action,4
sft_000091,91,0267_840790,absolute_positioning,0.384309,0.964533,5,22,6,-1.8567775747793118,0.5863188368092419,0.8810314221858122,0.0631659730284536,0.5863188368092419,False,2,2,0.4,0,none,6
sft_000092,92,0267_840790,absolute_positioning,0.384309,0.994942,3,14,4,-2.0721243921875496,0.5859189283898597,0.4976322121483607,0.8853209153951778,0.5859189283898597,False,2,1,0.2,0,none,4
sft_000095,95,0267_840790,absolute_positioning,0.384309,0.992571,5,19,6,-1.8567775747793118,0.5863188368092419,0.8810314221858127,0.06316597302845368,0.5863188368092419,False,2,2,0.4,0,none,6
sft_000097,97,0267_840790,absolute_positioning,0.384309,0.997477,3,12,4,-2.0721243921875496,0.58591892838986,0.49763221214836095,0.8853209153951778,0.58591892838986,False,2,1,0.2,0,none,4
sft_000102,102,0267_840790,absolute_positioning,0.306239,0.994499,3,14,4,30.585264978920414,0.9944986550721839,0.9909092482981977,0.9999512715298962,0.9944986550721839,True,0,1,0.2,0,done_action,4
sft_000104,104,0267_840790,equidistance,0.001442,0.983503,4,20,5,-2.488503837710045,0.16609577560100244,0.18814233218598944,2.1652885840424223e-05,0.16609577560100244,False,3,0,0.0,0,none,5
sft_000106,106,0267_840790,projective_relations,0.570926,0.973559,4,19,5,-2.1876500646882318,0.5266086854728557,0.7781368844198827,0.006685761587280438,0.57164504589199,False,2,1,0.2,0,none,5
sft_000107,107,0267_840790,occlusion_alignment,0.400765,0.975632,7,30,4,-0.5920038265791621,0.40076531586161496,0.5257878914188208,1.6646930620899177e-12,0.40076531586161496,False,3,0,0.0,0,none,4
sft_000108,108,0267_840790,size_distance_invariance,0.559485,0.969812,3,14,4,30.843329899172375,0.9698120654703157,0.964287316225032,0.9785228576122372,0.9698120654703157,True,0,3,0.6000000000000001,0,done_action,4
sft_000109,109,0267_840790,equidistance,0.597134,0.993249,3,8,4,30.429532603303173,0.9922887355174528,0.9968523382759693,0.9854133168055063,0.9922887355174528,True,1,2,0.4,0,done_action,4
sft_000110,110,0267_840790,projective_relations,0.6,0.990314,3,13,4,30.427464715931425,0.991278761227836,0.9930340453752479,0.9886202092622034,0.991278761227836,True,1,2,0.4,0,done_action,4
sft_000111,111,0267_840790,occlusion_alignment,0.231695,0.956259,5,24,6,-2.613410810335954,0.1284776421486512,0.07942274886278049,0.7054002371237371,0.2319830040567983,False,3,0,0.0,0,none,6
sft_000115,115,0267_840790,occlusion_alignment,0.097368,0.991285,7,33,6,-0.7421436490463706,0.17581528050993128,0.11858621008207079,0.7382688959729834,0.17581528050993128,False,4,0,0.0,0,none,6
sft_000119,119,0267_840790,equidistance,0.5475,0.993888,3,11,4,-2.1454814969685034,0.6025623236142529,0.9999999887063171,0.006404988631991792,0.6025623236142529,False,2,1,0.2,0,none,4
sft_000120,120,0267_840790,projective_relations,0.6,0.961351,3,13,4,30.412584942481605,0.9611676568001826,0.9469048320656293,0.9842126397513116,0.9611676568001826,True,1,2,0.4,0,done_action,4
sft_000121,121,0267_840790,occlusion_alignment,0.075923,0.992643,5,22,6,-2.5539448645307576,0.08969009352115104,0.09159572063264859,0.0685566251881494,0.08969009352115104,False,3,0,0.0,0,none,6
sft_000126,126,0267_840790,occlusion_alignment,0.39241,0.952607,5,18,4,-0.5919620517307234,0.39241034616803216,0.5113724713092599,1.2262066682956611e-12,0.39241034616803216,False,3,0,0.0,0,none,4
sft_000128,128,0267_840790,projective_relations,0.572626,0.982782,5,21,6,-1.7468204354556087,0.5971472790167724,0.9894404823128349,2.731675598176331e-12,0.6464510765306023,False,2,3,0.6000000000000001,0,none,6
sft_000130,130,0267_840790,occlusion_alignment,0.40532,0.953587,4,19,4,-0.5918600563258483,0.4056566598916208,0.5337566808092963,0.0013982363057766835,0.4056566598916208,False,3,0,0.0,0,none,4
sft_000133,133,0267_840790,occlusion_alignment,0.424296,0.983533,4,17,4,-0.592121478199781,0.42429563998126596,0.5678502718931743,1.2052612254627003e-12,0.42429563998126596,False,3,0,0.0,0,none,4
sft_000135,135,0267_840790,projective_relations,0.584467,0.988583,4,19,4,-0.39285787699114594,0.584596838512389,0.9454662814828158,0.0003410344711600105,0.584596838512389,False,3,1,0.2,0,none,4
sft_000136,136,0267_840790,projective_relations,0.365402,0.951062,5,22,6,30.026338805950015,0.7354803978298903,0.6670199197315038,0.9045473140234037,0.7354803978298903,True,2,1,0.2,0,done_action,6
sft_000137,137,0267_840790,occlusion_alignment,0.448965,0.986273,3,14,3,-0.6000000000000001,0.44896477696470277,0.6145989764481947,1.8351757718323367e-13,0.44896477696470277,False,3,0,0.0,0,none,3
sft_000139,139,0267_840790,projective_relations,0.368958,0.95423,5,23,6,-1.6095982018211463,0.6496114509079038,1.0,0.12402789729544089,0.6496114509079038,False,1,2,0.4,0,none,6
sft_000140,140,0267_840790,projective_relations,0.584147,0.966624,4,17,5,-1.9658511094216191,0.5841471204627849,0.9444131169225141,0.0,0.58607476386103,False,2,2,0.4,0,none,5
sft_000143,143,0267_840790,equidistance,0.000695,0.982777,12,59,6,-0.5275860643256214,0.08649102991311917,0.029362167787532777,0.9738518140957615,0.08649102991311917,False,3,0,0.0,0,none,6
sft_000144,144,0267_840790,projective_relations,0.472898,0.950044,6,25,7,-2.1207459818093244,0.5321859440223933,0.7687789679967322,0.03612553172256455,0.6000003333327192,False,2,1,0.2,0,none,7
sft_000149,149,0267_840790,projective_relations,0.598172,0.962202,3,11,4,30.821150943456058,0.9622019372776018,0.9458956223703989,0.9885862294012059,0.9622019372776018,True,0,3,0.6000000000000001,0,done_action,4
sft_000150,150,0267_840790,projective_relations,0.488432,0.952344,5,24,6,30.67611591372868,0.9463096120368113,0.9285574154300593,0.9757474166157092,0.9463096120368113,True,1,3,0.6000000000000001,0,done_action,6
sft_000152,152,0267_840790,size_distance_invariance,0.465673,0.952162,3,15,4,30.681845452402126,0.9521618954353082,0.9354290243915941,0.9796401963344946,0.9521618954353082,True,0,2,0.4,0,done_action,4
sft_000153,153,0267_840790,projective_relations,0.569371,0.976522,4,18,3,-0.6000000000000001,0.569370784384351,0.8981153121021844,0.0,0.569370784384351,False,3,0,0.0,0,none,3
sft_000155,155,0267_840790,occlusion_alignment,0.15408,0.978673,4,17,5,-2.2889822599384515,0.30066645275201975,0.20433915950280437,0.9876262578602785,0.30066645275201975,False,2,0,0.0,0,none,5
sft_000156,156,0267_840790,equidistance,0.246212,0.995564,4,18,5,30.364789440649805,0.9107988120137016,0.9942765749432032,0.7845818528526541,0.9107988120137016,True,2,2,0.4,0,done_action,5
sft_000162,162,0267_840790,occlusion_alignment,0.552189,0.989778,3,13,3,-0.6000000000000001,0.5521886687418828,0.8491511859447769,7.633991432399009e-14,0.5521886687418828,False,3,0,0.0,0,none,3
sft_000163,163,0267_840790,equidistance,0.231107,0.960779,7,35,6,-0.3624309958307067,0.6763884391403026,0.5788322371307301,0.9588337889769993,0.6763884391403026,False,4,1,0.2,0,none,6
sft_000165,165,0267_840790,occlusion_alignment,0.471688,0.986267,3,14,3,-0.6000000000000001,0.4716875780671347,0.6605414266647087,1.2575935152661056e-13,0.4716875780671347,False,3,0,0.0,0,none,3
sft_000167,167,0267_840790,projective_relations,0.592678,0.983324,4,18,3,-0.6000000000000001,0.592678251051489,0.9734251132112737,0.0,0.592678251051489,False,3,0,0.0,0,none,3
sft_000174,174,0267_840790,projective_relations,0.555873,0.96933,4,18,5,30.222813815321544,0.9368700108845853,0.908351226300726,0.9855437311057831,0.9368700108845853,True,2,2,0.4,0,done_action,5
sft_000176,176,0267_840790,projective_relations,0.6,0.952826,3,13,4,-2.415289543876491,0.5145669147265057,0.7546759531431927,0.0001505559205701759,0.6000003333322221,False,2,0,0.0,0,none,4
sft_000178,178,0267_840790,occlusion_alignment,0.369662,0.989042,4,16,5,-2.441637834989182,0.21220478300542206,0.24589904107703264,0.0014207901407293333,0.3696617872811418,False,2,0,0.0,0,none,5
sft_000180,180,0267_840790,equidistance,0.054246,0.965995,5,24,6,-2.108390026106367,0.12057003275659059,0.1147661297964371,0.17855376240448648,0.12057003275659059,False,1,0,0.0,0,none,6
sft_000183,183,0267_840790,equidistance,0.411279,0.971098,5,21,6,30.52888540410061,0.9734511629234879,0.9679010276437514,0.9821577310598313,0.9734511629234879,True,1,2,0.4,0,done_action,6
sft_000184,184,0267_840790,projective_relations,0.592787,0.966653,3,11,4,-2.191907438255158,0.5545175264699113,0.8518302410934884,0.003843048683964138,0.5927872277155284,False,2,1,0.2,0,none,4
sft_000186,186,0267_840790,occlusion_alignment,0.393677,0.988516,4,15,5,-2.463189234178397,0.19316652648031613,0.22075202114231854,0.006645431222104542,0.39367656393321504,False,2,0,0.0,0,none,5
sft_000187,187,0267_840790,size_distance_invariance,0.514472,0.973029,3,13,4,30.66887206538541,0.9730292202689825,0.974618228500505,0.9705598644347244,0.9730292202689825,True,0,2,0.4,0,done_action,4
sft_000191,191,0267_840790,size_distance_invariance,0.586999,0.970608,2,6,3,30.62225710550637,0.9706083709980091,0.9539023196175419,0.9973359708451199,0.9706083709980091,True,0,2,0.4,0,done_action,3
sft_000197,197,0267_840790,equidistance,0.493842,0.994288,3,13,4,-2.1039786883425347,0.6322062234779139,0.9608201064600955,0.11155639901057134,0.6322062234779139,False,2,1,0.2,0,none,4
sft_000201,201,0267_840790,equidistance,0.320208,0.952501,3,13,4,-2.041448028149464,0.5831430768027116,0.9411137007941057,4.477755759267211e-06,0.5831430768027116,False,2,1,0.2,0,none,4
sft_000202,202,0267_840790,projective_relations,0.575323,0.989168,4,20,3,-0.6000000000000001,0.5753227154712179,0.9162309290832091,0.0,0.5753227154712179,False,3,0,0.0,0,none,3
sft_000204,204,0267_840790,equidistance,0.320208,0.952501,5,21,6,-2.024827343806995,0.5831430768027116,0.9411137007941057,4.4777557592672125e-06,0.5831430768027116,False,2,1,0.2,0,none,6
sft_000205,205,0267_840790,equidistance,0.166312,0.995869,4,20,5,-1.9485603855578004,0.6000398654207354,0.9998977056985279,0.0001670498911039493,0.6000398654207354,False,2,1,0.2,0,none,5
sft_000206,206,0267_840790,projective_relations,0.568019,0.98646,4,18,3,-0.6000000000000001,0.5680194851658786,0.894092772381221,0.0,0.5680194851658786,False,3,0,0.0,0,none,3
sft_000209,209,0267_840790,equidistance,0.341698,0.993636,4,17,5,30.35310751703049,0.9836408067759369,0.9997234253416757,0.9595075765412616,0.9836408067759369,True,2,2,0.4,0,done_action,5
sft_000210,210,0267_840790,projective_relations,0.507371,0.963688,6,22,7,-1.7078438595839374,0.5941693802977362,0.9787010938499526,2.1898040251520923e-12,0.5941693802977362,False,2,3,0.6000000000000001,0,none,7
sft_000213,213,0267_840790,equidistance,0.061319,0.991635,6,26,7,30.72470198225209,0.9940167464671943,0.9994972254793317,0.9857902736239185,0.9940167464671943,True,1,2,0.4,0,done_action,7
sft_000214,214,0267_840790,projective_relations,0.551976,0.974992,5,21,6,-1.737325480210127,0.5950190797951804,0.9817373043330001,1.5523871690579315e-12,0.6223607690369548,False,2,3,0.6000000000000001,0,none,6
sft_000215,215,0267_840790,projective_relations,0.531551,0.98865,4,17,5,-2.1900188508977156,0.48233656954108467,0.6821764602921091,0.0016027378286047817,0.6000123903385522,False,2,1,0.2,0,none,5
sft_000218,218,0267_840790,projective_relations,0.15997,0.98886,6,29,7,30.416850894051564,0.8720384129112106,0.8291463784319385,0.9541783077658695,0.8720384129112106,True,1,1,0.2,0,done_action,7
sft_000220,220,0267_840790,occlusion_alignment,0.550969,0.989354,3,10,3,-0.6000000000000001,0.5509686432855754,0.8458389391797344,2.5822525609203372e-14,0.5509686432855754,False,3,0,0.0,0,none,3
sft_000222,222,0267_840790,equidistance,0.005864,0.981736,6,23,7,-2.548905110799254,0.008278219472074178,0.00874264979215451,4.3672877131807495e-13,0.008278219472074178,False,3,0,0.0,0,none,7
sft_000223,223,0267_840790,projective_relations,0.583302,0.985954,5,21,6,-1.75365311416938,0.5966486943484878,0.9876229106375216,2.611736917267782e-12,0.8853096112653763,False,2,3,0.6000000000000001,0,none,6
sft_000228,228,0267_840790,projective_relations,0.59522,0.967736,3,11,4,30.418458885358245,0.9678201658824235,0.956093476250498,0.9865236236347115,0.9678201658824235,True,1,2,0.4,0,done_action,4
sft_000229,229,0267_840790,projective_relations,0.494344,0.96081,6,26,7,-1.8745968859406013,0.6479046240125511,0.9898739742156614,0.12767435817628972,0.6479046240125511,False,2,2,0.4,0,none,7
sft_000230,230,0267_840790,occlusion_alignment,0.307028,0.954602,5,23,6,-2.6357854121618374,0.1601333410608237,0.10055952516958819,0.7939707895037064,0.30743385136121915,False,3,0,0.0,0,none,6
sft_000233,233,0267_840790,projective_relations,0.097506,0.988033,4,18,4,-0.5904870789593,0.0975065284516961,0.10693652619341999,1.0288573371961206e-05,0.0975065284516961,False,3,0,0.0,0,none,4
sft_000234,234,0267_840790,projective_relations,0.597629,0.990458,4,17,5,-1.9659763088760855,0.5976286476427616,0.9912029608622498,1.533484114902317e-12,0.5976331276352334,False,2,2,0.4,0,none,5
sft_000235,235,0267_840790,occlusion_alignment,0.594898,0.998094,3,10,3,-0.6000000000000001,0.594897921549896,0.9813030266501999,3.320529260241743e-16,0.594897921549896,False,3,0,0.0,0,none,3
sft_000236,236,0267_840790,equidistance,0.485489,0.98904,3,13,4,30.485017208836883,0.9914365926689686,0.9997288980041907,0.9789934328806045,0.9914365926689686,True,1,2,0.4,0,done_action,4
sft_000237,237,0267_840790,projective_relations,0.593902,0.966583,3,15,3,-0.6000000000000001,0.5939020138155038,0.9777502353049828,0.0,0.5939020138155038,False,3,0,0.0,0,none,3
sft_000239,239,0267_840790,occlusion_alignment,0.103384,0.988215,5,22,6,-2.5192914459406497,0.18771288972015115,0.13133213804953495,0.7131508116963144,0.18771288972015115,False,3,0,0.0,0,none,6
sft_000241,241,0267_840790,equidistance,0.072058,0.977373,4,20,5,-2.3488452088273615,0.09935807847694837,0.09759353958383497,0.11838833438074557,0.3996577536976538,False,2,0,0.0,0,none,5
sft_000243,243,0267_840790,projective_relations,0.551909,0.97735,5,21,6,-1.7372764996589594,0.5950515427864438,0.9818537407756858,1.5746986585108245e-12,0.6225440406957057,False,2,3,0.6000000000000001,0,none,6
sft_000244,244,0267_840790,occlusion_alignment,0.363444,0.957549,3,15,4,-2.287653433093558,0.5334718830681525,0.8003462511554764,2.820239942654681e-12,0.5334718830681525,False,2,0,0.0,0,none,4
sft_000245,245,0267_840790,projective_relations,0.586246,0.957546,3,13,3,-0.6000000000000001,0.5862458524235645,0.9513762824986183,0.0,0.5862458524235645,False,3,0,0.0,0,none,3
sft_000246,246,0267_840790,occlusion_alignment,0.317783,0.956276,5,21,6,-2.295769945734843,0.435413660029278,0.5885542825533339,2.717784863849855e-12,0.435413660029278,False,2,0,0.0,0,none,6
sft_000248,248,0267_840790,equidistance,0.538031,0.986877,3,11,3,-0.6000000000000001,0.5380311263987061,0.8118614759064416,0.0,0.5380311263987061,False,3,0,0.0,0,none,3
sft_000249,249,0267_840790,projective_relations,0.59931,0.957551,3,10,4,-2.1706179590918064,0.6041148389334059,0.8957161176237968,0.09733016449642337,0.6041148389334059,False,2,1,0.2,0,none,4
sft_000250,250,0267_840790,occlusion_alignment,0.318337,0.965029,4,17,5,-2.4322718925800855,0.17876463350591373,0.20375468310985417,0.00020214308912060787,0.3183373983477691,False,2,0,0.0,0,none,5
sft_000252,252,0267_840790,projective_relations,0.6,0.984094,3,14,4,-2.175063019008258,0.5958326215310166,0.8368564511305446,0.13948719992829836,0.6000003333322221,False,2,1,0.2,0,none,4
sft_000254,254,0267_840790,equidistance,0.562347,0.975369,5,22,6,30.8598768330997,0.989559803689124,0.999694916158062,0.9743506704538518,0.989559803689124,True,1,4,0.8,0,done_action,6
sft_000256,256,0267_840790,projective_relations,0.295845,0.988412,6,29,7,30.996960568614554,0.9831493517175488,0.9926565667110759,0.9687421649414378,0.9831493517175488,True,1,4,0.8,0,done_action,7
sft_000257,257,0267_840790,occlusion_alignment,0.569232,0.98366,2,6,3,-2.38,0.5692322239562293,0.8977013640087994,1.5430308277425124e-16,0.5692322239562293,False,2,0,0.0,0,none,3
sft_000259,259,0267_840790,equidistance,0.561703,0.979315,5,25,6,30.44177273146587,0.9664368706804477,0.966583396581671,0.9662065885113755,0.9664368706804477,True,2,3,0.6000000000000001,0,done_action,6
sft_000260,260,0267_840790,projective_relations,0.578974,0.950393,3,12,4,29.995053023133405,0.9182631183349683,0.9276893168407191,0.9026127162849389,0.9182631183349683,True,2,1,0.2,0,done_action,4
sft_000262,262,0267_840790,occlusion_alignment,0.599686,0.994928,3,7,3,-0.6000000000000001,0.5996859406290874,0.9988227660837498,1.8418281544987613e-20,0.5996859406290874,False,3,0,0.0,0,none,3
